ax,ay,az,gx,gy,gz,mx,my,mz,q_gt_w,q_gt_x,q_gt_y,q_gt_z
1.6438642880038357,-1.3193257877345628,8.236516125378163,-0.5582156359823544,-0.03302337477698464,0.5955011047927092,9.749870937978159,-6.468210583709586,-43.60336655837678,0.4887520523139309,0.02577739050390079,-0.05750380958976639,0.8701438210895909
1.7586412880038358,-1.3487557877345628,8.020696125378162,-0.5124077244345112,-0.04793895856452819,0.6381133184801508,9.89818910923291,-5.7087625189871725,-43.828022623283225,0.48776748726997315,0.025374866010421143,-0.058279482534960673,0.8706563595660156
2.0313592880038356,-1.4733427877345628,8.111929125378163,-0.4325100419367148,-0.07563558846442621,0.697768672313317,10.04650728048766,-4.949314454264759,-44.05267868818967,0.4866569325796235,0.025133071338643006,-0.0589196703746009,0.8712415458070323
2.151041288003836,-1.506696787734563,8.077594125378162,-0.34941666157851675,-0.10439861453729278,0.7457076308778453,10.04650728048766,-4.949314454264759,-44.05267868818967,0.4855167622870839,0.024928019458979198,-0.059528757223179955,0.8718419549709592
2.466923288003836,-2.095296787734563,7.9147481253781615,-0.22158176584544415,-0.1459461773810178,0.8213432193422715,10.04650728048766,-4.949314454264759,-44.05267868818967,0.4842341088090582,0.024952619915516918,-0.05997585805689675,0.8725236908391589
2.946632288003836,-2.4592477877345633,7.138777125378162,-0.12250989618523801,-0.1811005991746876,0.875673573627603,9.00828008170441,-5.177148873681483,-44.2024493981273,0.48276498201391177,0.025277796492504605,-0.06021094671894398,0.8733118841747199
0.8002042880038356,-1.6548277877345627,8.207086125378163,0.017044885474976592,-0.24182234918082232,0.968355792896258,7.970052882921155,-5.404983293098213,-44.35222010806493,0.48127483779812363,0.025611697711209056,-0.0604390597298829,0.8741085124294968
1.1975092880038356,-1.746060787734563,8.341483125378163,0.11505210429146616,-0.286565609884949,1.0546431257856055,8.563325567940158,-5.101204067209246,-44.127564043158486,0.47942894901063593,0.026104392798026572,-0.06054417140005654,0.8751004781376163
1.5330112880038353,-3.3558817877345626,8.700529125378162,0.16938245857679768,-0.30467514620364217,1.1718262770937566,9.156598252959157,-4.7974248413202725,-43.90290797825204,0.4775808332285552,0.02659696662737366,-0.06064900183660293,0.8760883789179977
2.913278288003836,-2.8477237877345636,8.753503125378163,0.16086001583930934,-0.30467514620364217,1.2655731472061282,9.156598252959157,-4.7974248413202725,-43.90290797825204,0.4753689962374013,0.027003028310843412,-0.060852278766815954,0.8772640161588615
-1.2736297119961644,0.06977021226543763,9.807097125378162,0.14914187524141942,-0.3259803803827369,1.4179107203079493,9.156598252959157,-4.7974248413202725,-43.90290797825204,0.4729772228598515,0.027366699946646197,-0.06110335474233504,0.8785271711387449
0.40289928800383573,-0.9122107877345627,10.267186125378164,0.10652966155397785,-0.33982956799731195,1.5532034079347938,9.082439167331785,-5.253093680153726,-43.60336655837678,0.4704578091533805,0.027661253335922367,-0.06147655520626299,0.8798437009096897
0.15372528800383578,-0.33734478773456256,9.208687125378162,-0.05433035428533152,-0.3195889846619337,1.7012788870032447,9.00828008170441,-5.7087625189871725,-43.30382513850152,0.46763185959769377,0.02778778523290603,-0.062147586036697684,0.881297884049919
0.17726928800383568,-1.2379027877345625,10.430032125378162,-0.19601443763297918,-0.31852433381821715,1.7992861058197342,8.934120996077034,-5.404983293098213,-43.60336655837678,0.4648009686078555,0.027914023498247342,-0.06281796015780476,0.8827427545751662
0.7766602880038356,-2.416083787734563,11.268787125378164,-0.339829567997312,-0.3398295679973119,1.894097626775822,8.859961910449659,-5.101204067209246,-43.90290797825204,0.4618251347700051,0.027882636033736204,-0.06386676529586265,0.8842291217739441
0.9493162880038357,-2.167890787734563,9.994468125378162,-0.4218582975117935,-0.35048305775148525,1.9260563507090904,8.489166482312786,-5.329038486625962,-43.90290797825204,0.45882987673548536,0.027835446155923628,-0.06495203971604976,0.8857096390403151
2.170661288003836,-0.7876237877345629,10.956829125378164,-0.5209301671719996,-0.3323735214327921,1.9484279810611538,8.11837105417591,-5.556872906042693,-43.90290797825204,0.4558807391698499,0.027647506951572615,-0.06613306445072459,0.8871498096712136
1.825349288003836,0.16492721226543725,11.066701125378161,-0.5880433128989375,-0.29295700560575216,1.9473633302174371,8.11837105417591,-5.556872906042693,-43.6782519133456,0.45297199316744535,0.027334658556068505,-0.06739894773313518,0.8885530775885037
3.0466942880038363,0.40036721226543714,10.022917125378163,-0.6413090163405525,-0.21519037012464076,1.9079468143903973,8.11837105417591,-5.556872906042693,-43.45359584843915,0.450085755921182,0.02696412000071402,-0.06860331810319863,0.8899378255219165
1.873418288003836,0.8741902122654374,12.345925125378162,-0.6828548338550254,-0.1310323389227262,1.844029366523861,8.489166482312786,-5.7087625189871725,-43.45359584843915,0.4473541432875257,0.026266270475899554,-0.06946088956070602,0.891268499578105
0.9198862880038358,-0.6296827877345627,9.994468125378162,-0.6711366932571355,-0.049003609408244705,1.7779808716406396,8.859961910449659,-5.860652131931659,-43.45359584843915,0.4446178536451304,0.025568146341855717,-0.0703177348168529,0.8925898555791825
0.8051092880038356,-1.7558707877345627,8.451355125378162,-0.6487650629050722,0.017044885474976703,1.7161927254615363,8.415007396685407,-5.936596938403903,-43.90290797825204,0.4420590900371736,0.024740356351480038,-0.07128712987268153,0.8938063665009461
-3.352368711996164,0.6681802122654379,9.481405125378162,-0.6221330838488908,0.1427504795206163,1.642688184013795,7.970052882921155,-6.012541744876146,-44.35222010806493,0.43955095495222773,0.02387336770857177,-0.07228995409928331,0.8949855768956052
-1.8249517119961645,-1.6165687877345625,10.521265125378163,-0.5358440056302911,0.22903955773921592,1.6203165536617317,7.970052882921155,-6.012541744876146,-44.35222010806493,0.43718096887933006,0.022898081694368484,-0.07301594247908594,0.8961122421038226
-1.833780711996164,2.527175212265438,5.9468621253781615,-0.4261186462159115,0.37498398979098174,1.5148515429514704,7.970052882921155,-6.012541744876146,-44.35222010806493,0.43503207433276403,0.02175210224270754,-0.07330565009568948,0.8971623164254079
-1.2883447119961642,1.9954732122654377,11.943715125378164,-0.34835201073480015,0.46659981288666813,1.4147150224475475,8.11837105417591,-6.012541744876146,-44.65176152794019,0.43288377191800215,0.020606872420490793,-0.07358882744026347,0.8982046989940856
-1.9927027119961644,0.026606212265437724,9.874786125378163,-0.17896955215800248,0.5667380787198427,1.2538550066082381,8.266689225430657,-6.012541744876146,-44.95130294781545,0.43123572583811665,0.019584817375953988,-0.07305246888032499,0.8990636910028746
-1.336413711996164,-0.07443678773456236,5.261143125378162,-0.03089407308955155,0.6221330838488908,1.1238890638584804,8.266689225430657,-5.7087625189871725,-44.127564043158486,0.42958561577772614,0.018562668594560898,-0.07251576067664742,0.8999183799128719
-0.2965537119961644,-1.4821717877345626,6.128347125378161,0.14168408334764776,0.6455693650446706,0.9736807924440926,8.266689225430657,-5.404983293098213,-43.30382513850152,0.4282762750874939,0.01779382108821054,-0.07173752347540487,0.9006200863038077
-0.6850297119961642,-0.021462787734562436,7.9961711253781615,0.2780431671474607,0.6231994800218592,0.84584589671102,8.266689225430657,-5.404983293098213,-43.30382513850152,0.42716983163705335,0.0171758939024729,-0.0708153536654074,0.9012303308772215
0.584384288003836,0.6878002122654374,8.537683125378162,0.41014015691390354,0.5678027295635593,0.7212066988383489,8.266689225430657,-5.404983293098213,-43.30382513850152,0.42618816473407856,0.016628242371712627,-0.06981980449533777,0.9017828700393785
0.8629882880038361,1.5402892122654377,9.840451125378163,0.5880433128989376,0.4634041150262664,0.5624759846864725,8.192530139803285,-5.253093680153726,-43.37871049347034,0.42559166618172384,0.016296115585641383,-0.06859977434173169,0.9021641986100688
-0.7281937119961643,0.4052722122654375,8.959513125378162,0.6871169278883955,0.3941599222826433,0.4420988808471717,8.11837105417591,-5.101204067209246,-43.45359584843915,0.4249942738852613,0.015963954577665796,-0.06737960012834017,0.9025436326325321
-0.7801867119961647,-3.613884787734563,7.273174125378161,0.697768672313317,0.3813771308410368,0.2961527034661538,8.415007396685407,-6.316320970765106,-43.90290797825204,0.4246178785127197,0.015612623801921256,-0.0660461101110456,0.9028254618499506
-2.438076711996165,-5.625915787734563,11.114770125378163,0.6349176206197492,0.42505399537219496,0.19494978678926264,8.711643739194907,-7.5314378743209724,-44.35222010806493,0.42427510644079713,0.01525828168236349,-0.06469486676853688,0.9030904678428144
0.6422632880038354,-3.6854977877345627,12.274312125378161,0.6839212300279941,0.454881672288778,0.1587289688226243,8.711643739194908,-6.771989809598559,-44.35222010806493,0.4240220663775098,0.014783063855404363,-0.0632438446059624,0.9033199678781882
2.697458288003836,-1.1613847877345629,10.252471125378163,0.746772281721562,0.5528888911052676,0.12677024488935612,8.711643739194908,-6.012541744876146,-44.35222010806493,0.4238642619666187,0.01417932811936597,-0.06168671768610607,0.9035113629294831
1.9450312880038358,-0.7876237877345629,11.704351125378164,0.751034375754932,0.6572875056425603,0.12357454702895453,8.192530139803285,-6.012541744876146,-44.50199081800256,0.4236965598764033,0.013557130004110211,-0.06009508078289573,0.9037068167501285
1.9931002880038355,-1.420368787734563,10.674301125378165,0.7659482142132236,0.7957776364590585,0.14275047952061623,7.673416540411654,-6.012541744876146,-44.65176152794019,0.423452481271077,0.012776236608357226,-0.05820754681318846,0.9039561081034223
2.3001532880038362,-1.5155257877345627,10.669396125378162,0.7819284488444838,0.891653808258863,0.16405571369971098,8.11837105417591,-6.999824229015283,-43.90290797825204,0.42320658423396085,0.011995288347617445,-0.05631976288284043,0.9042015175984288
2.170661288003836,-1.0367977877345629,10.597783125378163,0.831996709096445,0.9864653292149509,0.19068769275589245,8.563325567940156,-7.987106713154419,-43.15405442856389,0.4229829969465204,0.011106960399473117,-0.05425471385325921,0.9044437217149144
1.940126288003836,-0.7160107877345628,10.204402125378163,0.8639554330297131,1.030142193746109,0.18749199489549084,9.082439167331785,-6.771989809598559,-43.00428371862626,0.42276637332387584,0.010177533008542263,-0.05212168475525463,0.904681347982101
1.906772288003836,-0.4187677877345628,10.478101125378164,0.9001762509963516,1.055709521958574,0.18003594833097109,9.601552766723412,-5.556872906042693,-42.85451300868863,0.4225859956479976,0.00922481366642021,-0.04997191951900006,0.9048971136845323
1.331906288003836,-0.35696478773456275,10.305445125378164,0.9257435792088164,1.057840568975259,0.150206526085136,9.601552766723412,-5.556872906042693,-42.85451300868863,0.42247718673041107,0.008227483611289992,-0.047790326649261645,0.9050753669637355
0.9493162880038359,-0.4432927877345626,9.908140125378162,0.9342660219463047,1.0493181262377707,0.12037884916855289,9.601552766723412,-5.556872906042693,-42.85451300868863,0.42236592844713067,0.00723010585626796,-0.04560845670897298,0.9052483729523773
0.6422632880038358,-0.006747787734562598,10.333894125378162,0.9065676467171547,1.0237507980253056,0.06604849488322141,9.379075509841286,-6.392265777237349,-42.704742298751,0.42244077398018565,0.006345684430654664,-0.04364540162064714,0.9053168526463543
0.8384632880038358,-0.11269578773456261,10.114150125378162,0.8692821779067998,0.9928567249357542,0.015980234631260082,9.156598252959157,-7.227658648432006,-42.55497158881337,0.4225210936969968,0.005465685831538636,-0.04169077639472579,0.9053772312263489
0.8198242880038359,-0.22256778773456262,10.483006125378163,0.8106914749173502,0.9204168343317295,-0.053265703441614944,9.00828008170441,-7.075769035487526,-42.55497158881337,0.4227220858677309,0.004711796884674564,-0.039951274320369885,0.9053660766617728
0.17236428800383582,0.10802921226543746,11.019613125378163,0.7446429800341289,0.8415838026776497,-0.11398745344774966,8.859961910449659,-6.923879422543039,-42.55497158881337,0.4230099227192841,0.004048690784862647,-0.03836663325538084,0.905303382759946
-0.22003571199616428,-0.5580697877345626,10.875406125378163,0.6370469223071824,0.7041618133633721,-0.191754088928861,8.859961910449659,-6.923879422543039,-42.55497158881337,0.4233418699796471,0.0034329887199721822,-0.036945166110841574,0.9052098819675063
-0.3632617119961643,-0.4570267877345625,10.818508125378163,0.529452609909488,0.5965657556364257,-0.24928014107459412,8.859961910449659,-6.923879422543039,-42.55497158881337,0.4238537102919836,0.003006005963874168,-0.03617355633235925,0.9050030221066305
-0.44468471199616433,-0.4913617877345625,10.573258125378162,0.3526141047681704,0.46020841716586475,-0.3131975889411305,9.082439167331783,-7.5314378743209724,-42.92939836365745,0.42436509179648285,0.002579019953872594,-0.035401907397180306,0.904795182609458
-0.5692717119961643,-0.5050957877345624,10.837147125378163,0.20560153121418406,0.3590055004889736,-0.35261410476817034,9.304916424213909,-8.138996326098907,-43.30382513850152,0.42491473172365185,0.002210963272701588,-0.03515075385088131,0.9045479572191509
-0.8135407119961644,-0.9985387877345624,10.908760125378162,0.015980234631260113,0.25034479191831066,-0.3813771308410369,10.565620879879285,-7.835217100209939,-43.15405442856389,0.4254726191044137,0.0018558287541258133,-0.03501372991388435,0.9042917919618555
-0.5310127119961642,-0.4481977877345624,10.732180125378163,-0.11611675513518271,0.17790490131428602,-0.38031073466806836,11.826325335544661,-7.531437874320973,-43.00428371862626,0.42597930423682717,0.0014998811713693959,-0.03518970375666685,0.904047049366292
-0.7281937119961643,-0.026367787734562432,10.607593125378163,-0.28763026072866554,0.08842012523528477,-0.3483520107348002,11.826325335544661,-7.531437874320973,-43.00428371862626,0.4264206943954873,0.001142896932651356,-0.035764850595487334,0.9038168844626406
-1.1922067119961643,-0.13623978773456238,10.732180125378163,-0.4016177141764152,0.033023374776984755,-0.3068061932203272,11.826325335544661,-7.531437874320973,-43.00428371862626,0.4268478324713002,0.0007779552491453696,-0.036366067977735166,0.903591628889966
-1.2402757119961643,-0.43838778773456244,10.607593125378163,-0.5305172607532044,-0.012782791441606406,-0.2301042085829324,11.084734479270912,-7.68332748726546,-42.62985694378219,0.42705141521550644,0.00028576681031504837,-0.03738458261346245,0.9034541494080264
-1.4649247119961641,-0.6493027877345624,10.272091125378163,-0.6136106411114024,-0.01810953631869309,-0.16405571369971098,10.34314362299716,-7.835217100209939,-42.25543016893811,0.42725442572445477,-0.00020642201143368163,-0.03840304715504292,0.903315459326379
-1.302078711996164,-0.5433547877345624,9.908140125378162,-0.7116178599278921,0.00958709358120494,-0.055395005129048026,11.38137082178041,-7.83521710020994,-41.806118039125224,0.4271881999758961,-0.0008707099454476506,-0.03965425415968861,0.9032923246616147
-2.433171711996164,-0.7160107877345623,10.195573125378163,-0.7776663548111135,0.03728546881035496,0.025567328212464935,12.41959802056366,-7.83521710020994,-41.35680590931233,0.42699352624999354,-0.0016166550948702122,-0.041015829142054094,0.9033225430192088
-2.7873127119961643,-0.4913617877345622,9.793363125378162,-0.8533036886047917,0.08735372906231631,0.15233757310182108,12.048802592426787,-8.290885939043394,-42.25543016893811,0.42668995323424463,-0.002465721822494286,-0.04237147082100924,0.9034014957289569
-3.051201711996164,-0.23237778773456214,9.864976125378163,-0.9161547402983594,0.13529268762684454,0.2460844432141925,11.67800716428991,-8.74655477787684,-43.15405442856389,0.42613047172804064,-0.0035582347322966716,-0.043713213991630244,0.903597983039443
-2.768673711996164,-0.6394927877345623,10.391773125378162,-0.9971170736398725,0.20347222952675104,0.3579391043160051,11.67800716428991,-8.74655477787684,-43.15405442856389,0.42556956460830375,-0.004650735738074536,-0.04505481092030526,0.9037914473755155
-2.030961711996164,-0.7258207877345624,10.252471125378163,-1.0482517300648024,0.2546051406224289,0.4303807402492817,11.67800716428991,-8.74655477787684,-43.15405442856389,0.42480410869255686,-0.005991657784254893,-0.04648654326527073,0.9040711092442703
-1.6572007119961643,-0.8553127877345624,10.822432125378162,-1.0802104539980706,0.32385107869530394,0.5092120265741096,11.752166249917286,-8.138996326098907,-42.704742298751,0.42401830019479614,-0.007355067431823829,-0.047926245192914996,0.9043547197337438
-0.6889537119961644,-1.1378407877345627,9.855166125378162,-1.079145803154354,0.37924608382435193,0.547562146228181,11.826325335544661,-7.531437874320973,-42.25543016893811,0.4231661690890985,-0.008827945373093412,-0.04924499390212968,0.9046697691945532
0.05268228800383565,-1.3673947877345625,10.013107125378163,-1.065296615539779,0.4687308599033533,0.5678027295635593,11.23305265052566,-6.847934616070797,-42.704742298751,0.42225634181272825,-0.010395476609055154,-0.05045909875042338,0.9050112680062599
-0.0424747119961643,-0.9651847877345625,9.979753125378164,-1.037599985639881,0.5230612141886848,0.5678027295635593,10.639779965506658,-6.164431357820626,-43.15405442856389,0.42134746465579254,-0.01192987083405221,-0.05159965940469443,0.9053515711365053
-3.218952711996164,0.4003672122654378,11.426728125378164,-0.9289392770692179,0.5571509851386379,0.5773915684740161,10.639779965506658,-6.164431357820626,-43.15405442856389,0.42045324117319927,-0.013284676263352859,-0.0523422653943951,0.9057057340090724
0.7903942880038357,-0.6581317877345627,10.051366125378163,-0.7584921676487035,0.5230612141886848,0.6200020368322057,10.639779965506658,-6.164431357820626,-43.15405442856389,0.419557625137537,-0.01463943769342863,-0.05308469802502707,0.9060568971585408
1.1406112880038357,-0.4187677877345627,8.519044125378162,-0.5262569120490861,0.476186906467873,0.602958896686481,11.23305265052566,-6.847934616070797,-42.704742298751,0.4187475495324833,-0.015590140966450092,-0.053242731756741477,0.906406447892041
1.5477262880038356,-1.094676787734563,8.523949125378163,-0.3739193389472651,0.4495549274116915,0.5731294744406459,11.826325335544661,-7.531437874320973,-42.25543016893811,0.41796202904979346,-0.016423497189310007,-0.05323102372838678,0.9067549112772871
1.5281062880038356,-1.1515747877345628,8.811382125378163,-0.1906876927558924,0.45062132358465995,0.5433017975240628,11.529688993035162,-6.544155390181837,-42.1805448139693,0.417210726812123,-0.017166335841776525,-0.05297065334762574,0.9071023295255026
3.0368842880038365,-1.0181587877345628,9.189067125378163,-0.043676864531158044,0.4580773701491797,0.5092120265741096,11.23305265052566,-5.556872906042694,-42.10565945900048,0.4165123227234178,-0.017770144336212147,-0.05232836057290284,0.9074488689009239
3.1379272880038362,-1.041702787734563,10.185763125378163,0.18962304191217597,0.4665998128866681,0.45062132358465995,11.23305265052566,-5.556872906042694,-42.10565945900048,0.41581549382330574,-0.01837120907329163,-0.05167478995820539,0.9077938586796241
1.9646512880038358,-0.6581317877345628,10.478101125378164,0.36326584919309185,0.47938434965752647,0.4058780628805333,11.23305265052566,-5.556872906042694,-42.10565945900048,0.41527319713099153,-0.018775904465716885,-0.05021204821761588,0.9081158446860681
1.739021288003836,-0.46683678773456283,10.070986125378163,0.5944364539489928,0.5156034222949127,0.37072364108686356,11.158893564898289,-6.012541744876147,-42.405200878875746,0.4147297787224617,-0.019180549141562656,-0.04874917084662608,0.9084353777331731
0.9444112880038359,-0.13133478773456264,9.951304125378163,0.7446429800341289,0.5678027295635591,0.35261410476817034,11.084734479270914,-6.4682105837095865,-42.704742298751,0.4142550901274714,-0.019652061741780965,-0.04686261311452397,0.9087411139949907
0.9100762880038359,-0.09798078773456263,9.557923125378162,0.926808230052533,0.6647452975363322,0.3483520107348002,11.752166249917288,-6.0884865513483835,-43.528481203407964,0.4138189720942705,-0.020162279555425506,-0.04473028613140546,0.9090360511666044
0.029138288003835805,-0.021462787734562522,9.931684125378164,1.0312068445898257,0.7563611206320185,0.3504830577514853,12.419598020563662,-5.708762518987173,-44.35222010806493,0.413339820353907,-0.020731807804513457,-0.04249446442484803,0.9093484511166235
-2.677440711996164,-0.11760078773456219,10.961734125378163,1.1558477877917488,0.8948495061192645,0.3653968962097769,12.19712076368154,-5.936596938403904,-42.92939836365745,0.41273668104006095,-0.02147721200453493,-0.03995242927978979,0.9097202673806882
-2.298774711996164,1.1037442122654377,12.360640125378163,1.2453325638707502,0.9619626518462026,0.39309527143892686,11.974643506799413,-6.164431357820627,-41.50657661924996,0.4121304381137522,-0.02222245470463186,-0.03741009370866544,0.9100852429172649
-2.3272237119961643,1.0752952122654378,10.386868125378163,1.3444044335309564,0.9875299800586674,0.4538170214450616,11.974643506799413,-6.164431357820627,-41.50657661924996,0.41140139869961545,-0.022877149904490718,-0.03459852012097238,0.9105100040997279
-1.4796397119961642,0.17473721226543767,10.415317125378161,1.3806252514975947,0.9971170736398722,0.4815136513449596,11.974643506799413,-6.164431357820627,-41.50657661924996,0.41065097014779584,-0.023518334406817477,-0.03174704845616097,0.9109362181721207
-1.4080267119961642,0.016796212265437656,10.368229125378162,1.3944744391121695,0.9939213757794706,0.4974938859762197,12.19712076368154,-6.847934616070797,-42.10565945900048,0.40995275224992084,-0.02415427938747513,-0.028890095260594467,0.9113290701529392
-0.6889537119961643,-0.27063678773456246,9.802192125378163,1.3902123450787995,0.9971170736398722,0.49323179194284955,12.41959802056366,-7.531437874320973,-42.704742298751,0.409308836299493,-0.02478479898242555,-0.0260275015509885,0.9116877532519396
-0.6752197119961643,-0.22256778773456246,10.281901125378164,1.3582536211455312,0.9928567249357542,0.47831795348455797,12.716234363073161,-7.60738268079321,-42.77962765371982,0.4086649918422225,-0.025413975478694492,-0.02317621868159432,0.9120361380891591
-0.9047737119961643,-0.42857778773456245,9.850261125378163,1.3412087356705549,0.9885963762316361,0.4623394641825499,13.012870705582662,-7.68332748726546,-42.85451300868863,0.4080482635460646,-0.026033932541375045,-0.020417774047751868,0.9123606542790016
-0.9430327119961641,-0.42857778773456245,9.649156125378163,1.322032803178893,0.9790075373211792,0.4378367868138015,13.012870705582662,-7.68332748726546,-42.85451300868863,0.40742807539721126,-0.02665366886160984,-0.017659156291029387,0.9126774345372133
-1.5375187119961644,-0.5767087877345624,10.252471125378163,1.3209681523351766,0.9715514907566594,0.4207919013388249,13.012870705582662,-7.68332748726546,-42.85451300868863,0.4068444820616966,-0.02712655489283135,-0.014800844033423789,0.9129746176381328
-2.006436711996164,-0.3138007877345623,9.965038125378163,1.349731178408043,0.9289392770692179,0.4133358547743051,12.864552534327911,-8.21494113257115,-42.85451300868863,0.40627209777800205,-0.027544904867262278,-0.01190553897761808,0.9132592835140345
-2.5626637119961644,0.3758422122654378,10.478101125378164,1.395539089955886,0.8863270633817762,0.4186608543221398,12.716234363073161,-8.74655477787684,-42.85451300868863,0.4056866549431476,-0.027875341471852513,-0.008932329597626893,0.9135433853007898
-2.926614711996164,1.146908212265438,11.081416125378162,1.4733057254369972,0.8106914749173498,0.4271832970596281,12.567916191818414,-7.759272293737704,-42.25543016893811,0.40507968183983006,-0.028042064585814843,-0.00581399184788252,0.913832748085283
-3.1130047119961644,1.492220212265438,11.239357125378163,1.5414852673369037,0.7446429800341285,0.44103248467420314,12.419598020563662,-6.77198980959856,-41.6563473291876,0.4044685753139357,-0.028208501559276792,-0.002695594772315988,0.9141127861440945
-3.170883711996164,1.430417212265438,11.488531125378163,1.6320346942596218,0.6615495996759305,0.45594632313249467,12.419598020563662,-6.77198980959856,-41.6563473291876,0.40378626726357675,-0.027858539528026194,0.00041876173689247133,0.9144289894701069
-2.8206667119961644,1.224407212265438,11.345305125378161,1.6874296993886695,0.6008278496697957,0.4516859744283765,12.419598020563662,-6.77198980959856,-41.6563473291876,0.4030975765389899,-0.027491485764775496,0.0035329814486097064,0.9147371644581423
-2.2840597119961643,1.0183972122654377,11.162839125378163,1.7193884233219379,0.5273215628928025,0.4357057397971164,12.790393448700536,-8.21494113257115,-40.98237913446825,0.4024939048763265,-0.027075671568393172,0.006612789556293708,0.9149982707966237
-1.9730827119961643,0.28068521226543774,11.325685125378161,1.7183237724782212,0.4836446983616444,0.4005513180034466,13.161188876837413,-9.65789245554374,-40.308410939748924,0.40194876580301103,-0.02662559679970188,0.009668428335015505,0.9152239008887536
-1.5424237119961643,0.3758422122654377,10.947019125378162,1.6853003977012364,0.4335764381096831,0.33982956799731195,13.161188876837413,-10.72111974615512,-40.98237913446825,0.40147427343823344,-0.026184599444259857,0.01262925440479214,0.9154088029139579
-1.2785347119961643,0.5249542122654377,10.856767125378163,1.6203165536617317,0.4090737607409347,0.28336816669529535,13.161188876837413,-11.7843470367665,-41.6563473291876,0.4012820856066307,-0.02577913474077663,0.015227510621490812,0.9154650440642079
-1.1009737119961642,0.42881621226543765,10.856767125378163,1.506329100213982,0.3856374795451549,0.21199467226423924,13.754461561856411,-11.10084377851633,-40.90749377949945,0.40108710668307435,-0.02537349073216582,0.017825660924210517,0.9155149177557295
-1.2402757119961643,0.5681182122654376,10.770439125378163,1.397670136972571,0.37178829193057994,0.15659792180593923,14.347734246875413,-10.41734052026616,-40.1586402298113,0.4011241553531323,-0.02506440636274967,0.019810045223603336,0.9154664109808499
-1.4031217119961643,0.8692852122654378,10.511455125378163,1.219765235658285,0.36113480217640653,0.0958761717998045,14.347734246875413,-10.41734052026616,-40.1586402298113,0.40120895016758074,-0.024775529203541077,0.02166556011418283,0.9153950813517908
-1.2883447119961642,1.0615612122654376,10.559524125378163,1.0684923134001805,0.35261410476817023,0.059657099162418174,14.347734246875413,-10.41734052026616,-40.1586402298113,0.40117348340914755,-0.024665818233934607,0.02343172538339751,0.9153700824616119
-1.211826711996164,1.0272262122654376,10.832242125378164,0.8490415945714216,0.3206536355056501,0.022371630352063316,14.421893332502792,-11.10084377851633,-40.53306700465537,0.4009891216269296,-0.02477880501899185,0.025086874724091567,0.9154039457394054
-0.9194887119961641,0.7692232122654377,11.191288125378163,0.6807255321675924,0.290825958589067,-0.0053267448770866945,14.496052418130164,-11.7843470367665,-40.90749377949945,0.4008131270680391,-0.024898880221992478,0.026669032484016687,0.9154330372233664
-0.8616097119961641,0.7260592122654377,11.478721125378163,0.45381702144506164,0.23756200047670412,-0.030894073089551628,14.199416075620663,-11.936236649710986,-40.233525584780104,0.40077246459018123,-0.02512149100165272,0.027206126123382572,0.9154289535608564
